generation	transect	bl	bh	b	N	nsig	p
252	1	-1.176262706	0.916654561	-0.09894117	100	18	0.18
252	2	-1.645945587	0.967608815	0.041647788	100	20	0.2
252	3	-1.282594059	1.465263165	0.111540709	100	20	0.2
252	4	-1.055280485	1.093981625	0.053780056	100	15	0.15
253	1	-1.131618663	0.976613812	-0.038306017	100	12	0.12
253	2	-1.105131125	1.316060961	-0.06695602	100	13	0.13
253	3	-0.863066029	1.336135615	0.049313257	100	17	0.17
253	4	-1.158288074	0.927515581	-0.051762378	100	14	0.14
254	1	-1.470359944	1.470446866	-0.001387039	100	16	0.16
254	2	-1.233018265	1.165525684	-0.135775195	100	13	0.13
254	3	-1.05090242	1.289537424	0.135236159	100	21	0.21
254	4	-1.18801692	1.098246969	-0.064194312	100	13	0.13
255	1	-1.028653291	1.006882964	-0.099227742	100	16	0.16
255	2	-1.4541717	1.050196015	-0.124721573	100	18	0.18
255	3	-0.8341264	1.207040377	0.099170811	100	20	0.2
255	4	-1.032682617	1.719550093	-0.124197342	100	19	0.19
256	1	-1.13035744	1.188429439	-0.018317695	100	20	0.2
256	2	-1.219702788	0.834993889	-0.069286285	100	10	0.1
256	3	-0.969095794	1.276489223	0.128027738	100	24	0.24
256	4	-1.317257468	1.146534184	-0.008126461	100	16	0.16
257	1	-1.300144463	1.292969483	-0.09093164	100	24	0.24
257	2	-1.374486536	0.844968122	-0.058153283	100	17	0.17
257	3	-1.050131256	1.337968586	0.102723458	100	14	0.14
257	4	-1.164648335	1.087370901	-0.041481218	100	15	0.15
258	1	-1.381919494	1.38697204	-0.030011716	100	21	0.21
258	2	-1.758763172	0.91689477	-0.129364846	100	12	0.12
258	3	-1.192751926	1.18439041	0.178983677	100	17	0.17
258	4	-1.075577735	1.254483253	-0.011210214	100	18	0.18
259	1	-1.273681958	1.318621785	-0.016694483	100	21	0.21
259	2	-1.148874919	0.84974895	-0.06072042	100	11	0.11
259	3	-1.289711524	1.306667932	0.171321405	100	20	0.2
259	4	-1.311442535	1.012440706	0.06329732	100	21	0.21
260	1	-0.944648534	1.333358296	0.054299339	100	20	0.2
260	2	-1.28044362	0.91142765	-0.107793019	100	20	0.2
260	3	-1.165682951	1.230506427	0.227883848	100	17	0.17
260	4	-1.072539735	1.369730744	0.00238584	100	14	0.14
261	1	-1.185540492	1.295860933	-0.064737891	100	20	0.2
261	2	-1.190467385	0.839795558	-0.112953676	100	13	0.13
261	3	-1.164722868	1.44551552	0.249696638	100	25	0.25
261	4	-1.253701671	1.180697275	0.016098941	100	15	0.15
262	1	-1.112402915	1.265115368	0.014148989	100	20	0.2
262	2	-1.169837278	0.844874268	-0.138608904	100	16	0.16
262	3	-1.159298582	1.521034254	0.078224872	100	23	0.23
262	4	-1.221839652	1.24056115	0.102645262	100	17	0.17
263	1	-1.600773624	1.277358614	0.012085561	100	26	0.26
263	2	-1.404007282	1.15519956	-0.113362745	100	22	0.22
263	3	-0.965411316	1.818305274	0.13812478	100	24	0.24
263	4	-1.084764886	1.189714815	-0.003242119	100	16	0.16
264	1	-1.42751848	1.335770159	0.101940871	100	24	0.24
264	2	-1.324105811	1.04650116	-0.131394033	100	14	0.14
264	3	-1.182518159	1.583847853	0.136244162	100	21	0.21
264	4	-1.035062231	1.568636007	-0.019794932	100	9	0.09
265	1	-1.17014086	1.316987619	0.003473992	100	14	0.14
265	2	-1.386095037	0.968434913	-0.101505815	100	16	0.16
265	3	-1.183745482	1.759772292	0.146081532	100	22	0.22
265	4	-1.307594944	1.285773684	0.013560506	100	22	0.22
266	1	-1.2339969	1.289066777	-0.009409475	100	23	0.23
266	2	-1.622093192	1.46197656	-0.094364288	100	16	0.16
266	3	-1.395800204	1.456313284	0.079990183	100	17	0.17
266	4	-1.040208627	1.09032649	-0.055863228	100	14	0.14
267	1	-1.105095569	1.146135715	-0.1120544	100	17	0.17
267	2	-1.26979119	1.062547752	-0.00226958	100	19	0.19
267	3	-1.157677054	1.257611763	-0.029922113	100	30	0.3
267	4	-1.276109886	1.773360715	0.004593423	100	15	0.15
268	1	-0.999329908	1.11270598	-0.140080972	100	20	0.2
268	2	-0.984271846	1.180822171	-0.124184057	100	18	0.18
268	3	-1.035516195	1.096987924	0.112606875	100	16	0.16
268	4	-1.366938316	1.191958263	-0.017357487	100	18	0.18
269	1	-1.13197912	1.304775636	0.007638865	100	17	0.17
269	2	-1.048243535	1.294899392	-0.080087827	100	16	0.16
269	3	-1.476071368	1.117358735	0.09236047	100	17	0.17
269	4	-1.034019581	1.448191128	0.020614002	100	21	0.21
270	1	-1.098834868	1.22984933	0.049434064	100	18	0.18
270	2	-1.320001668	0.906904166	-0.027063225	100	15	0.15
270	3	-1.056665693	1.19542346	0.093436671	100	15	0.15
270	4	-1.231543819	1.196588431	-0.043070748	100	22	0.22
271	1	-1.151000636	1.279564186	0.034749911	100	17	0.17
271	2	-1.599362705	0.944651323	-0.076527838	100	19	0.19
271	3	-1.308794651	1.339535675	-0.007235133	100	19	0.19
271	4	-1.108591218	1.266022158	0.061005135	100	13	0.13
272	1	-1.385418478	1.247130332	-0.062871109	100	25	0.25
272	2	-1.25828134	1.188535198	-0.053181754	100	12	0.12
272	3	-1.331568161	1.28559063	-0.003660015	100	17	0.17
272	4	-1.286319612	1.134195332	0.008740786	100	23	0.23
273	1	-1.445986554	1.156155324	-0.072213878	100	20	0.2
273	2	-1.301336753	1.120613338	-0.064093131	100	18	0.18
273	3	-1.344434095	1.030843908	0.058394245	100	17	0.17
273	4	-1.161848922	1.08818172	-0.023316453	100	21	0.21
274	1	-1.570191635	1.63819909	0.088691762	100	24	0.24
274	2	-1.390279939	1.404560145	-0.09157618	100	17	0.17
274	3	-1.171106059	1.531638794	-0.020230929	100	17	0.17
274	4	-1.189862983	1.324263819	0.031279788	100	16	0.16
275	1	-1.243208199	1.031952987	0.006378601	100	19	0.19
275	2	-1.329175419	1.700107184	-0.084673804	100	15	0.15
275	3	-1.173800031	1.349759045	-0.055563048	100	20	0.2
275	4	-1.297511287	1.121052283	-0.033408723	100	22	0.22
276	1	-1.15799725	1.058907085	-0.068001415	100	22	0.22
276	2	-1.126091491	1.247761212	-0.070934907	100	13	0.13
276	3	-1.270919353	1.424841733	0.072011213	100	28	0.28
276	4	-1.335344048	1.292042214	-0.068545362	100	13	0.13
277	1	-1.075653907	1.443756691	-0.140777725	100	28	0.28
277	2	-1.165693681	1.218795027	-0.118491093	100	20	0.2
277	3	-1.23884197	1.577991943	0.166587388	100	33	0.33
277	4	-1.469089475	1.165464104	0.056050956	100	15	0.15
278	1	-1.150762209	1.308121964	0.034369488	100	19	0.19
278	2	-1.097966924	1.108964637	3.09E-05	100	22	0.22
278	3	-1.572448567	1.216138886	-0.070055366	100	23	0.23
278	4	-1.424418803	2.115571295	-0.051025585	100	20	0.2
279	1	-1.358848231	1.023863031	-0.063986358	100	19	0.19
279	2	-0.906925675	0.933811111	-0.056475337	100	17	0.17
279	3	-1.118886473	1.386805237	0.091141901	100	26	0.26
279	4	-1.460500088	1.093108951	-0.001507866	100	16	0.16
280	1	-0.942649372	0.962418678	0.030934732	100	15	0.15
280	2	-1.339065674	1.167074725	0.110268827	100	15	0.15
280	3	-1.163597446	1.484280086	0.105457941	100	20	0.2
280	4	-1.035697356	1.225510264	0.063081763	100	10	0.1
281	1	-1.029802454	1.658639048	-0.035658038	100	18	0.18
281	2	-1.295356641	1.244929597	-0.043376811	100	19	0.19
281	3	-0.906294618	1.265609134	0.141037359	100	16	0.16
281	4	-1.389236039	1.294987804	-0.084942744	100	19	0.19
282	1	-1.157044618	0.892724312	-0.074285136	100	21	0.21
282	2	-1.060358886	1.284899537	-0.041801743	100	24	0.24
282	3	-1.119464214	1.438777945	0.203901751	100	21	0.21
282	4	-1.141915176	1.256582342	0.007010055	100	20	0.2
283	1	-1.169520924	1.222269515	-0.100333276	100	17	0.17
283	2	-1.255906043	1.528120475	-0.040873648	100	18	0.18
283	3	-0.94620162	1.249465278	0.114364024	100	20	0.2
283	4	-1.356446774	1.517232132	0.009038077	100	17	0.17
284	1	-1.370251282	0.985878648	-0.156268986	100	14	0.14
284	2	-1.327451556	1.319813532	-0.034574849	100	22	0.22
284	3	-1.225031089	0.937731429	0.215569071	100	18	0.18
284	4	-1.249604097	1.0896226	0.096426013	100	15	0.15
285	1	-1.050290465	1.303048661	-0.135213991	100	20	0.2
285	2	-1.209843325	1.130751556	-0.152301545	100	19	0.19
285	3	-1.18706881	1.426260264	0.157038979	100	21	0.21
285	4	-1.015452529	1.0867881	0.014674197	100	15	0.15
286	1	-1.239885743	0.888418376	-0.168301466	100	21	0.21
286	2	-1.002638396	0.954644459	-0.116637152	100	15	0.15
286	3	-0.781547218	1.177124025	0.167867275	100	17	0.17
286	4	-1.273101033	1.12191611	0.116449438	100	18	0.18
287	1	-1.264815357	0.941313593	-0.22857746	100	24	0.24
287	2	-0.987146774	1.387153944	-0.091436617	100	9	0.09
287	3	-1.046326158	1.065430266	0.102115712	100	20	0.2
287	4	-1.122106138	1.274470797	0.013202156	100	17	0.17
288	1	-0.999266927	1.154930618	-0.142362788	100	24	0.24
288	2	-1.047306453	0.915607116	-0.058573286	100	16	0.16
288	3	-1.026583518	1.23682439	0.137798623	100	17	0.17
288	4	-1.184513666	1.301204603	0.083056611	100	29	0.29
289	1	-1.077709232	0.893832408	-0.101823604	100	20	0.2
289	2	-1.165237453	1.072923505	-0.091891491	100	22	0.22
289	3	-0.946624618	1.516180326	0.095573294	100	16	0.16
289	4	-1.154957179	1.003163946	0.080242459	100	22	0.22
290	1	-1.286072423	1.0386621	-0.11136693	100	23	0.23
290	2	-0.986550097	1.264458699	-0.112149804	100	20	0.2
290	3	-1.087919687	1.267319678	0.164322355	100	19	0.19
290	4	-1.05426957	0.970539781	0.064750946	100	17	0.17
291	1	-1.022532315	0.909198818	-0.073565477	100	9	0.09
291	2	-0.985654006	1.596586378	-0.0204994	100	25	0.25
291	3	-1.197208005	0.933771887	0.107553572	100	12	0.12
291	4	-1.013870515	0.890195966	0.079800532	100	14	0.14
292	1	-1.115512473	1.21054054	-0.055337121	100	11	0.11
292	2	-1.285916301	0.962546891	-0.093547021	100	23	0.23
292	3	-1.126124238	1.011008419	-0.064541703	100	14	0.14
292	4	-1.118107905	1.193295047	0.011697994	100	16	0.16
293	1	-1.217306606	1.318806016	-0.096980342	100	15	0.15
293	2	-1.01785246	1.154931215	-0.035107219	100	25	0.25
293	3	-0.820186629	1.199060128	0.115080473	100	11	0.11
293	4	-1.104882147	1.025982652	0.036120523	100	16	0.16
294	1	-1.214544512	1.480034829	-0.03340449	100	21	0.21
294	2	-0.996602407	1.484881476	0.053847557	100	13	0.13
294	3	-0.92061752	1.070209394	0.115351693	100	13	0.13
294	4	-1.185097416	1.16383893	0.051724824	100	11	0.11
295	1	-1.326791217	1.302904441	-0.057071042	100	20	0.2
295	2	-1.034253865	1.370263465	0.059070623	100	14	0.14
295	3	-0.984755501	1.108552467	0.028390376	100	26	0.26
295	4	-0.981507066	0.951300425	-0.020767097	100	13	0.13
296	1	-1.036428412	2.213853476	-0.085346011	100	12	0.12
296	2	-1.26465539	1.280658441	0.023840306	100	22	0.22
296	3	-1.189676534	1.355338245	0.097027923	100	19	0.19
296	4	-0.964140341	0.901580956	-0.057022358	100	15	0.15
297	1	-1.404013423	1.018969919	-0.069109779	100	19	0.19
297	2	-1.307732891	1.385406493	0.12686041	100	25	0.25
297	3	-0.971025453	1.189591524	0.083017939	100	18	0.18
297	4	-1.099760927	0.852692189	-0.024374018	100	14	0.14
298	1	-1.057181449	1.27688043	-0.042367274	100	18	0.18
298	2	-1.08701339	1.616224309	0.03982863	100	18	0.18
298	3	-0.850120061	1.156390192	0.1611521	100	20	0.2
298	4	-0.974419138	0.969020102	-0.041360461	100	22	0.22
299	1	-1.15403558	1.204168391	-0.034667174	100	16	0.16
299	2	-1.353880542	1.280786557	0.099435925	100	22	0.22
299	3	-0.824378421	1.222432184	0.036901758	100	15	0.15
299	4	-0.986956548	1.029720988	-0.060772462	100	18	0.18
300	1	-0.688810465	1.23481611	0.281959881	100	15	0.15
300	2	-1.101236142	1.273323274	0.018504026	100	21	0.21
300	3	-0.838395342	1.148408494	0.337645354	100	24	0.24
300	4	-1.048492386	1.274732884	-0.049728026	100	20	0.2
301	1	-0.922507143	1.122176158	0.294378637	100	19	0.19
301	2	-1.189254948	1.090018297	-0.154348341	100	22	0.22
301	3	-0.709828675	1.318427672	0.420505839	100	24	0.24
301	4	-1.80911571	1.25459629	-0.140898758	100	18	0.18
302	1	-1.130940299	1.46458435	0.190633624	100	21	0.21
302	2	-1.30853315	1.132343111	-0.190988113	100	18	0.18
302	3	-0.561662433	1.399865761	0.401314737	100	22	0.22
302	4	-1.162199848	0.742877305	-0.190936045	100	17	0.17
303	1	-1.603295087	1.101562098	0.202708657	100	16	0.16
303	2	-1.314449267	0.991322695	-0.22810137	100	27	0.27
303	3	-0.841671175	1.268068194	0.254202053	100	18	0.18
303	4	-1.230039235	0.963690799	-0.30496008	100	15	0.15
304	1	-1.076351644	1.425139436	0.221930689	100	18	0.18
304	2	-1.40036353	1.071188798	-0.165058215	100	22	0.22
304	3	-1.013620605	1.426995354	0.285229658	100	24	0.24
304	4	-1.267235295	0.97998202	-0.287428141	100	18	0.18
305	1	-0.950615859	1.404594499	0.185298849	100	20	0.2
305	2	-1.393866004	0.987635166	-0.161381659	100	23	0.23
305	3	-1.269300342	1.631310708	0.258310075	100	29	0.29
305	4	-1.581289049	0.875478951	-0.198411895	100	23	0.23
306	1	-1.171420565	1.361319113	0.166006051	100	19	0.19
306	2	-1.266508535	1.401711557	-0.175281834	100	24	0.24
306	3	-0.906216848	1.336157993	0.336569278	100	22	0.22
306	4	-1.219258779	0.86166869	-0.215643703	100	26	0.26
307	1	-0.865154193	1.928056461	0.053665675	100	22	0.22
307	2	-1.305403053	1.080411028	-0.096388136	100	31	0.31
307	3	-1.244081608	1.559041795	0.29582876	100	23	0.23
307	4	-1.360083164	1.006628144	-0.250257196	100	28	0.28
308	1	-0.689098072	1.506554625	0.111457674	100	22	0.22
308	2	-1.337116331	1.023965056	-0.136209161	100	28	0.28
308	3	-1.11003653	1.269766138	0.183290537	100	24	0.24
308	4	-1.275981243	1.136243383	-0.210783996	100	21	0.21
309	1	-1.000376901	1.294719504	0.10459178	100	19	0.19
309	2	-1.303210132	1.388186556	-0.218745842	100	31	0.31
309	3	-1.028007712	1.387544437	0.248108772	100	23	0.23
309	4	-1.315131194	0.849130476	-0.239650255	100	22	0.22
310	1	-0.779469144	1.351306349	0.123696364	100	19	0.19
310	2	-1.468849762	1.176835523	-0.147905865	100	33	0.33
310	3	-1.082553948	1.356329971	0.233814921	100	23	0.23
310	4	-1.22777319	1.245393208	-0.27689814	100	27	0.27
311	1	-1.068059069	1.247023009	0.104771351	100	21	0.21
311	2	-1.328218879	1.229073133	-0.019765873	100	27	0.27
311	3	-0.938737256	1.394443453	0.229790969	100	25	0.25
311	4	-1.261968575	1.091652133	-0.152411758	100	28	0.28
312	1	-1.17903147	1.242963627	0.092915729	100	17	0.17
312	2	-1.563594474	1.479988506	-0.031281521	100	24	0.24
312	3	-1.318946961	1.400228911	0.18946335	100	19	0.19
312	4	-1.211702169	1.113037121	-0.174983106	100	26	0.26
313	1	-0.99621971	1.260508896	0.02072717	100	24	0.24
313	2	-1.571384886	1.461950955	-0.10429122	100	24	0.24
313	3	-0.799214719	1.538664728	0.192347689	100	21	0.21
313	4	-1.465557046	0.909469105	-0.131132781	100	26	0.26
314	1	-1.049591146	1.563168167	0.06293171	100	26	0.26
314	2	-1.205834843	1.836663469	-0.011952043	100	23	0.23
314	3	-1.042512284	1.443621731	0.141760844	100	19	0.19
314	4	-1.637152658	1.057129513	-0.187931565	100	27	0.27
315	1	-1.220703556	1.635099934	-0.003578332	100	22	0.22
315	2	-1.266742783	1.255143274	-0.045433247	100	19	0.19
315	3	-1.153714288	1.39512056	0.20814486	100	21	0.21
315	4	-1.426035118	0.94871517	-0.277689784	100	30	0.3
316	1	-1.229551705	1.558599098	0.00650283	100	23	0.23
316	2	-1.821620704	1.445437317	0.060841358	100	21	0.21
316	3	-1.346896191	1.262428533	0.218532488	100	16	0.16
316	4	-1.3280924	1.244644572	-0.087062114	100	30	0.3
317	1	-1.264131878	1.504363899	-0.036744029	100	22	0.22
317	2	-1.378186252	1.556002658	0.055210312	100	24	0.24
317	3	-1.180580845	1.062656428	0.23334437	100	20	0.2
317	4	-1.453113991	1.377769452	-0.282719345	100	37	0.37
318	1	-1.149980228	1.368007337	0.021832616	100	23	0.23
318	2	-1.233941763	1.476946792	-0.002157805	100	21	0.21
318	3	-1.265849847	1.174557954	0.161085838	100	24	0.24
318	4	-1.412608791	1.21393889	-0.112913172	100	24	0.24
319	1	-1.348795141	1.513034209	-0.024513082	100	22	0.22
319	2	-1.236759739	1.202454097	0.029385323	100	22	0.22
319	3	-1.119373836	1.415109442	0.187462734	100	22	0.22
319	4	-1.38195753	1.187865627	-0.018729338	100	31	0.31
320	1	-1.545633817	1.13475538	-0.055744049	100	18	0.18
320	2	-1.146549573	1.246441634	0.049957976	100	26	0.26
320	3	-1.090404093	1.220221095	0.140647081	100	19	0.19
320	4	-1.412715101	1.107730977	-0.027422084	100	26	0.26
321	1	-1.426995268	1.587367737	0.007292921	100	17	0.17
321	2	-1.228272473	1.537362432	-0.03280829	100	22	0.22
321	3	-1.403369263	1.33820059	0.173865329	100	22	0.22
321	4	-1.462569139	1.185767625	-0.040620743	100	22	0.22
322	1	-1.393017013	1.781314364	-0.12567752	100	20	0.2
322	2	-1.06972605	1.243158995	-0.017003303	100	20	0.2
322	3	-1.225439185	1.157195205	0.21697467	100	26	0.26
322	4	-1.421169585	1.313676858	-0.050438451	100	22	0.22
323	1	-1.414026582	0.972292989	-0.071059543	100	21	0.21
323	2	-1.170431668	1.418581305	-0.007256624	100	25	0.25
323	3	-1.242022938	1.362646951	0.189355822	100	28	0.28
323	4	-1.381986105	1.50024087	0.034691181	100	23	0.23
324	1	-1.748619701	1.106370161	-0.051958195	100	23	0.23
324	2	-1.087081707	1.862854528	-0.051793602	100	14	0.14
324	3	-1.501500582	1.368372216	0.190019023	100	24	0.24
324	4	-1.321991971	1.547956198	-0.061238852	100	29	0.29
325	1	-1.357548156	1.24740183	-0.108158727	100	22	0.22
325	2	-1.192538653	1.605067043	-0.036588879	100	24	0.24
325	3	-1.452685489	1.55235097	0.023192067	100	28	0.28
325	4	-1.07302627	1.524016075	0.103419547	100	27	0.27
326	1	-1.599023331	1.033233529	-0.12989674	100	28	0.28
326	2	-1.09618878	1.274096846	-0.079231034	100	18	0.18
326	3	-1.327495236	1.425677809	0.073070422	100	26	0.26
326	4	-1.481534919	1.401421927	0.002821253	100	27	0.27
327	1	-1.799800006	1.181696056	-0.151092301	100	24	0.24
327	2	-1.331710585	1.202220762	-0.036501456	100	26	0.26
327	3	-1.612115044	1.682867701	0.035629796	100	28	0.28
327	4	-1.507035552	1.273861157	0.001306516	100	20	0.2
328	1	-1.866256065	1.02865419	-0.176479457	100	19	0.19
328	2	-1.34108763	1.700634198	0.097660209	100	27	0.27
328	3	-1.417156949	1.350703333	0.166260449	100	26	0.26
328	4	-1.176809292	1.537424882	-0.032216334	100	20	0.2
329	1	-1.926590944	1.421391636	-0.061815917	100	17	0.17
329	2	-1.041744209	1.280815452	0.036051919	100	22	0.22
329	3	-1.315501833	1.447378663	0.066512382	100	25	0.25
329	4	-1.737153231	2.083395152	0.062089169	100	23	0.23
330	1	-1.818132551	1.273426757	-0.134865578	100	34	0.34
330	2	-1.12416747	1.618541555	-8.80E-04	100	32	0.32
330	3	-1.122782564	1.734091115	0.148772501	100	22	0.22
330	4	-1.406649901	1.587358679	-0.011455187	100	24	0.24
331	1	-1.376951063	1.152319971	-0.162395978	100	22	0.22
331	2	-0.955943324	1.720396789	-0.062518188	100	22	0.22
331	3	-1.221371754	1.542293272	0.132211515	100	21	0.21
331	4	-1.409704984	1.32730851	-0.008056488	100	26	0.26
332	1	-1.49605261	1.026678303	-0.217059942	100	17	0.17
332	2	-1.124484636	1.164186528	-9.38E-04	100	22	0.22
332	3	-1.012949784	1.552167556	0.06440295	100	21	0.21
332	4	-1.22068004	2.011454821	0.098731422	100	27	0.27
333	1	-1.484968537	1.169704802	-0.269058014	100	30	0.3
333	2	-0.95385453	1.717890898	-0.102735575	100	20	0.2
333	3	-1.169719975	1.4974213	0.190445181	100	29	0.29
333	4	-1.222837787	1.463049955	-0.014782415	100	27	0.27
334	1	-1.340148232	1.456186996	-0.146426026	100	27	0.27
334	2	-1.018596178	0.991360765	-0.116562572	100	20	0.2
334	3	-1.070155132	1.344154956	0.060127451	100	22	0.22
334	4	-1.258765752	1.771295337	-0.042886034	100	30	0.3
335	1	-1.919699997	1.302294934	-0.194627867	100	26	0.26
335	2	-1.118438957	1.316087006	0.078230698	100	27	0.27
335	3	-1.187983547	1.700891419	0.146544276	100	26	0.26
335	4	-1.589509416	1.484666354	0.07863814	100	27	0.27
336	1	-1.390192728	1.017941057	-0.174518679	100	31	0.31
336	2	-1.461061379	1.165060472	-0.001205876	100	26	0.26
336	3	-1.240197606	1.266721724	0.066927674	100	25	0.25
336	4	-1.381312736	1.607287411	0.100493459	100	28	0.28
337	1	-1.23441483	1.373536174	-0.214966921	100	30	0.3
337	2	-1.189917502	1.114788984	-0.061291849	100	25	0.25
337	3	-1.073435119	1.526847981	0.090315428	100	28	0.28
337	4	-1.162605387	1.638756728	0.039366582	100	29	0.29
338	1	-1.086652876	1.114423196	-0.147835472	100	23	0.23
338	2	-1.144779639	0.92292581	-3.80E-04	100	25	0.25
338	3	-1.404764083	1.767766783	0.21001422	100	28	0.28
338	4	-1.373305362	1.504178824	0.103732027	100	20	0.2
339	1	-1.225825004	1.14697545	-0.044950955	100	20	0.2
339	2	-1.430069212	1.147747525	-0.006095278	100	26	0.26
339	3	-1.228327699	1.246844445	0.208803088	100	19	0.19
339	4	-1.433285566	1.471775736	-0.016154792	100	23	0.23
340	1	-1.43164901	1.085317536	-0.112152523	100	17	0.17
340	2	-1.497054734	1.04515095	0.047287146	100	29	0.29
340	3	-1.182127869	1.368201164	0.104260925	100	26	0.26
340	4	-1.39648402	1.5745094	-0.084581975	100	21	0.21
341	1	-1.239691695	1.528639015	-0.034981001	100	19	0.19
341	2	-1.196797872	1.188219261	0.034576675	100	17	0.17
341	3	-1.155538029	1.255463758	0.035902931	100	25	0.25
341	4	-1.332959638	1.748520161	-0.010352568	100	26	0.26
342	1	-1.44684059	1.038455071	-0.134840748	100	24	0.24
342	2	-1.386971258	1.414903393	0.172696024	100	18	0.18
342	3	-1.315019693	1.413314406	0.107911768	100	26	0.26
342	4	-1.874091556	1.402931279	0.101676698	100	28	0.28
343	1	-1.621924865	1.171083627	-0.09808527	100	24	0.24
343	2	-1.094277472	1.021489223	0.07454796	100	15	0.15
343	3	-1.139579236	1.323651469	0.152902449	100	35	0.35
343	4	-1.316488115	1.083073164	0.112807622	100	20	0.2
344	1	-1.487711701	1.320784534	-0.035068227	100	16	0.16
344	2	-1.459328265	1.200917934	0.121908351	100	22	0.22
344	3	-1.199569424	1.449299993	0.118003616	100	32	0.32
344	4	-1.483621052	1.438632832	2.87E-04	100	28	0.28
345	1	-1.316038845	1.879565492	-0.115323034	100	16	0.16
345	2	-0.898414454	1.145679814	0.098266929	100	23	0.23
345	3	-1.243888539	1.070244755	0.193730919	100	25	0.25
345	4	-1.082275396	1.21678773	0.136877091	100	19	0.19
346	1	-1.262427709	1.24911094	-0.115887982	100	16	0.16
346	2	-1.316274389	1.148966907	0.008762285	100	21	0.21
346	3	-1.175127082	1.278225247	0.149513499	100	27	0.27
346	4	-1.151993587	1.349173223	0.099993399	100	20	0.2
347	1	-1.260841729	1.080028307	-0.061037782	100	21	0.21
347	2	-1.093676266	1.10751127	-0.002589146	100	21	0.21
347	3	-1.001785917	1.485260477	0.099171985	100	31	0.31
347	4	-1.064175139	1.464765863	0.068904419	100	23	0.23
348	1	-1.124347863	1.12653605	-0.006687414	100	20	0.2
348	2	-1.461676737	1.203557338	-0.021620187	100	18	0.18
348	3	-0.884743862	1.179131306	0.191905366	100	30	0.3
348	4	-1.243152992	0.996416123	0.012647224	100	19	0.19
349	1	-1.088122306	1.119546126	-0.069919763	100	23	0.23
349	2	-1.470085926	1.089707255	0.001344231	100	21	0.21
349	3	-1.078579779	1.293186084	0.187240987	100	22	0.22
349	4	-1.378783707	1.092657685	-0.033122186	100	22	0.22
350	1	-1.095679655	0.802347757	-0.091879783	100	18	0.18
350	2	-1.610253338	1.148547715	-0.066456092	100	19	0.19
350	3	-1.279811102	1.256851393	0.15290853	100	28	0.28
350	4	-1.087360888	1.045740836	-0.123423994	100	20	0.2
351	1	-1.409852125	1.147132297	-0.165791264	100	25	0.25
351	2	-1.361620403	0.866502144	-0.032798105	100	23	0.23
351	3	-0.998301611	1.383234822	0.16732539	100	23	0.23
351	4	-0.997274339	1.071049522	-0.032866874	100	23	0.23
352	1	-1.249576424	1.035185966	-0.159621758	100	24	0.24
352	2	-1.524825922	0.943759819	-0.077996027	100	29	0.29
352	3	-1.107817783	1.717226447	0.246393908	100	29	0.29
352	4	-1.157872628	1.434798294	0.022857943	100	28	0.28
353	1	-1.355797401	0.945176794	-0.097413339	100	24	0.24
353	2	-1.554236409	1.088300382	0.008594281	100	24	0.24
353	3	-1.061192582	1.35134603	0.24776683	100	25	0.25
353	4	-0.968792447	1.3275378	0.065143639	100	28	0.28
354	1	-1.524846286	1.049072025	-0.161799686	100	23	0.23
354	2	-1.258693359	1.052177997	0.005236743	100	21	0.21
354	3	-1.061155124	1.683277952	0.28144923	100	29	0.29
354	4	-1.05893474	1.436193186	-0.046003366	100	30	0.3
355	1	-1.308899125	0.935920926	-0.225766489	100	25	0.25
355	2	-1.346420326	1.097609127	-0.035450299	100	16	0.16
355	3	-1.181453633	1.461682683	0.266459017	100	24	0.24
355	4	-1.141674701	1.315015332	-0.069037713	100	21	0.21
356	1	-1.380032569	1.451510417	-0.151656661	100	29	0.29
356	2	-1.443608416	1.197965325	0.065000428	100	31	0.31
356	3	-1.259108107	1.512446181	0.252282855	100	23	0.23
356	4	-1.093631209	1.245933972	0.027267389	100	27	0.27
357	1	-1.4503356	1.403370564	-0.092563071	100	20	0.2
357	2	-1.562098854	1.365155363	-0.051354878	100	23	0.23
357	3	-1.342406538	1.465559019	0.216282787	100	22	0.22
357	4	-1.130295678	1.292308017	0.057873374	100	26	0.26
358	1	-1.215195691	1.362195718	-0.08755745	100	24	0.24
358	2	-1.970707482	1.243278552	-0.087998111	100	22	0.22
358	3	-1.525526886	1.538297307	0.15127026	100	30	0.3
358	4	-0.95929802	1.06861914	-0.018897928	100	22	0.22
359	1	-1.123208708	1.120809871	-0.10898872	100	22	0.22
359	2	-2.057141986	1.357204115	-0.03016641	100	27	0.27
359	3	-1.29801152	1.381809004	0.21035069	100	30	0.3
359	4	-1.131971612	1.205637371	0.017071495	100	25	0.25
360	1	-1.493778382	1.310457002	-0.104919943	100	22	0.22
360	2	-1.823135072	1.13535257	-0.077350828	100	18	0.18
360	3	-1.208900298	1.490738293	0.268123588	100	25	0.25
360	4	-1.035728037	1.071688095	-0.004275794	100	29	0.29
361	1	-1.422294146	1.636252995	-0.103219127	100	21	0.21
361	2	-1.7290018	1.147359452	-0.112009822	100	29	0.29
361	3	-1.193633855	1.761225784	0.243782784	100	25	0.25
361	4	-1.552186366	1.468277336	0.015210849	100	26	0.26
362	1	-1.337767071	1.406188911	-0.069005722	100	28	0.28
362	2	-2.398067185	1.194063916	-0.033893823	100	32	0.32
362	3	-1.14444281	1.560683885	0.269437368	100	34	0.34
